,ID,Address,Suburb,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
384,ID350470051,15 Stanley St,GLENROY,3,h,980000.0,4/03/2017,2.0,3.0,1029.0,69.0,-37.7115,144.9147,20032.0,806.3284022289154,28,False,1841.67,9184.67,533.33,Oak Park Primary School,449.3955666295664,not ranked,Glenroy Secondary College,1180.961262734039,511
385,ID791969827,9 Ambon Ct,HEIDELBERG WEST,3,h,961000.0,28/05/2016,1.0,2.0,1179.0,59.0,-37.7411,145.0468,19936.0,1713.9377222790629,33,False,1150.67,7827.0,922.33,St Pius X School,649.863223903816,not ranked,East Preston Islamic College,1224.941369160923,491
386,ID481316573,6 Gillon Ct,OAKLEIGH,4,h,1415000.0,12/08/2017,2.0,3.0,588.0,49.0,-37.89215,145.10472,19917.0,1707.6834741809869,29,False,938.33,6892.67,553.33,Christ Our Holy Redeemer School,455.2936936525011,not ranked,Salesian College,1118.9927014323232,153
387,ID794762384,2 Octavia Ct,BURWOOD,4,h,1485000.0,27/11/2016,2.0,2.0,662.0,49.0,-37.8601,145.1007,19848.0,1713.7795109804688,31,False,579.33,1758.33,160.33,Parkhill Primary School,624.4148567046205,not ranked,Ashwood High School,544.2372314212133,241
388,ID538895350,5 Blairgowrie Ct,BRIGHTON,3,h,3025000.0,22/04/2017,2.0,4.0,649.0,52.0,-37.9056,144.9893,19952.0,1171.3021532875846,26,False,2897.33,11243.0,942.0,Firbank Grammar School,673.155991922789,24,Firbank Grammar School,673.155991922789,29
389,ID472478237,9/454 Burwood Rd,HAWTHORN,1,u,420000.0,12/08/2017,1.0,1.0,0.0,15.0,-37.82334,145.04015,19904.0,387.257693977753,15,False,1253.67,7401.33,484.67,Glenferrie Primary School,548.7420270974792,62,Swinburne Senior Secondary College,63.26042214929048,not ranked
390,ID908686419,1/5 Webb St,BRIGHTON,3,t,1067000.0,7/05/2016,0.0,1.0,0.0,19.0,-37.9119,144.9871,19951.0,884.4841828926207,28,False,2744.33,10289.67,780.0,Brighton Grammar School,571.0335464178784,70,Brighton Grammar School,571.0335464178784,46
391,ID590031292,76 Callaghan Av,GLEN WAVERLEY,2,u,791000.0,3/09/2017,1.0,1.0,310.0,89.0,-37.89291,145.15399,19873.0,1652.0737657120055,42,False,56.33,98.33,19.0,Pinewood Primary School,1069.6720600708763,51,Brentwood Secondary College,1310.3628102488103,168
392,ID539522341,1 Bolinda Rd,BALWYN NORTH,3,h,1700000.0,13/08/2016,2.0,3.0,763.0,59.0,-37.7935,145.0865,19896.0,3336.275451776125,29,False,925.67,4701.33,308.67,Boroondara Park Primary School,468.5875874168388,192,Balwyn High School,983.6873636701807,44
393,ID513932516,2 Dundas Pl,ALBERT PARK,3,h,2615000.0,10/12/2016,2.0,1.0,177.0,139.0,-37.8415,144.9585,20043.0,2631.707847474543,0,False,1202.0,5034.33,333.0,South Melbourne Park Primary School,384.09577446413863,not ranked,Albert Park College,1045.350021273883,131
394,ID714084858,7/74 Hawdon St,HEIDELBERG,2,u,534000.0,8/07/2017,1.0,1.0,2033.0,49.0,-37.75715,145.06463,19935.0,347.25471556629265,30,False,1253.67,7401.33,484.67,St John's School,177.42851830032257,489,Our Lady of Mercy College,274.2596021120137,90
395,ID378622735,64 Kerferd St,ESSENDON NORTH,5,h,1360000.0,18/03/2017,3.0,2.0,463.0,89.0,-37.7379,144.9022,20036.0,1948.0350304450317,19,False,330.33,1855.0,82.0,Essendon North Primary School,411.90478918565725,261,Buckley Park College,1098.0861158352677,123
396,ID884258044,1 Dongola Rd,WEST FOOTSCRAY,3,h,935000.0,22/04/2017,1.0,2.0,325.0,94.0,-37.7922,144.8818,20023.0,1113.6428562313995,12,True,298.0,735.0,154.0,St John's School,503.3782004610029,489,Footscray City College,1081.6810271136283,166
397,ID650192982,31a Douglas St,ASHWOOD,3,u,1045000.0,4/03/2017,2.0,2.0,467.0,69.0,-37.8639,145.0968,19839.0,1287.5042942520165,31,False,1672.67,10063.67,646.33,Parkhill Primary School,892.3153506116962,not ranked,Ashwood High School,577.9188996669026,241
398,ID538129052,226 Union Rd,SURREY HILLS,5,h,2200000.0,3/09/2016,3.0,2.0,735.0,99.0,-37.8175,145.0987,19896.0,637.7718820180493,29,False,2403.67,5212.33,586.67,Our Holy Redeemer School,336.6082921277455,219,Box Hill Senior Secondary College,1481.144563334399,not ranked
399,ID569711189,7 Ambrose St,DONCASTER,4,h,1375000.0,3/09/2017,2.0,3.0,652.0,49.0,-37.78145,145.13598000000005,20042.0,4395.110642231097,26,False,3327.0,11071.67,1069.33,Doncaster Primary School,814.3006585355462,214,Doncaster Secondary College,393.3671370418649,225
400,ID380495059,191 Tyler St,PRESTON,3,h,950000.0,4/06/2016,1.0,2.0,563.0,101.0,-37.7318,145.0192,20011.0,1494.9109175420956,31,False,659.0,5219.33,338.33,Holy Name School,179.96376151866292,463,Northern College of the Arts and Technology,1068.882661267304,not ranked
401,ID799429783,16 Dove St,WEST FOOTSCRAY,3,h,900000.0,20/05/2017,1.0,0.0,218.0,89.0,-37.7963,144.8801,20023.0,766.3106947318101,12,False,298.0,735.0,154.0,St John's School,453.5484403797306,489,Gilmore College For Girls,1337.3591048015676,387
402,ID801422465,172 Maribyrnong Rd,MOONEE PONDS,3,h,930000.0,16/07/2016,1.0,1.0,305.0,119.0,-37.7711,144.9122,20038.0,857.6784226938565,14,False,278.0,489.0,65.0,St Mary's School,315.3882228663018,159,Lowther Hall Anglican Grammar School,1269.550573436052,not ranked
403,ID552071266,10 Japonica Ct,CAIRNLEA,3,h,560000.0,12/08/2017,2.0,1.0,295.0,69.0,-37.75314,144.77878,20002.0,2086.7141291570033,27,False,1288.33,4242.33,480.0,Deer Park North Primary School,534.78622606853,not ranked,Victoria University Secondary College,1571.4779186284725,not ranked
404,ID443759388,2/25 Fernhill St,GLEN WAVERLEY,2,u,960000.0,15/07/2017,1.0,1.0,229.0,29.0,-37.87606,145.15951,19873.0,443.94593094055375,42,True,56.33,98.33,19.0,Glen Waverley Primary School,725.4790013362526,46,Glen Waverley Secondary College,321.70940498980303,not ranked
405,ID697192602,3/2 Woods Av,MORDIALLOC,1,u,309000.0,22/07/2017,1.0,1.0,57.0,41.0,-38.00331,145.09425,19863.0,683.3181926257669,50,False,1471.0,7759.67,779.67,Mordialloc Beach Primary School,540.1229282394594,308,Mordialloc College,1003.9453016631155,164
406,ID194693668,41A Simmington Cct,GREENVALE,3,h,476500.0,22/07/2017,1.0,1.0,321.0,9.0,-37.63995,144.89022,44817.0,3932.864887552507,34,False,512.0,1119.67,175.67,Greenvale Primary School,356.289011398851,not ranked,Aitken College,1363.284005337416,194
407,ID344526675,3 Palermo St,SOUTH YARRA,3,h,2285000.0,15/10/2016,2.0,2.0,221.0,129.0,-37.8416,144.9959,19959.0,469.92293253991926,12,False,1100.67,3636.33,457.33,South Yarra Primary School,904.2039022534741,44,Melbourne High School,533.5865416468636,2
408,ID132113500,3/14 Bedford St,BOX HILL,3,t,750000.0,15/10/2016,2.0,1.0,150.0,19.0,-37.8287,145.1319,19897.0,1173.164594829867,31,False,2744.33,10289.67,780.0,Laburnum Primary School,666.839768429716,107,Box Hill High School,1074.7551718165787,56
409,ID214503747,4/57 Chapel St,ST KILDA,1,u,480000.0,27/05/2017,1.0,1.0,0.0,89.0,-37.86305,144.9911,19956.0,747.3216370113389,19,False,1412.0,6364.0,699.33,Cheder Levi Yitzchok Inc,285.4200824207866,not ranked,Cheder Levi Yitzchok Inc,285.4200824207866,not ranked
410,ID387172582,37 Newton St,SURREY HILLS,5,h,2400000.0,12/08/2017,3.0,2.0,593.0,3.0,-37.83199000000001,145.10877,19895.0,1238.6985262503172,25,False,2532.33,5455.0,713.0,Our Lady of Perpetual Succour School,315.1546866550579,178,Kingswood College,871.1237310852993,106
411,ID704585134,11 Atunga Ct,HEATHMONT,4,h,1031000.0,12/08/2017,2.0,0.0,1060.0,59.0,-37.82985,145.26176,19870.0,1436.3598761181506,46,False,512.0,1119.67,175.67,Heathmont East Primary School,362.2504833976918,236,Bayswater Secondary College,1022.1051739418297,526
412,ID114830431,4/8 Falshaws La,NORTH MELBOURNE,2,u,799000.0,27/05/2017,1.0,1.0,0.0,119.0,-37.79999,144.94961,22239.0,1001.2250362051977,7,False,84.33,293.33,23.0,North Melbourne Primary School,166.55118119816424,182,University High School,608.0315849060177,67
413,ID986670488,188e Riversdale Rd,HAWTHORN,1,u,492000.0,4/03/2017,1.0,1.0,0.0,24.0,-37.8299,145.0422,19903.0,894.4139370652673,18,True,1253.67,7401.33,484.67,St Joseph's School,791.9539811446817,113,Swinburne Senior Secondary College,762.7589689470184,not ranked
414,ID318777656,95 Rosanna Rd,HEIDELBERG,3,h,1705000.0,10/09/2016,1.0,2.0,1547.0,49.0,-37.7502,145.0706,19936.0,904.6079021369605,33,False,1144.33,6845.67,375.67,Heidelberg Primary School,558.8039813039669,109,Our Lady of Mercy College,900.4419793033787,90
415,ID193165150,12 Willis St,ARMADALE,3,h,2050000.0,4/03/2017,2.0,1.0,205.0,109.0,-37.8574,145.0281,19945.0,778.3678595508065,19,False,2494.67,11307.0,1410.0,St Joseph's School,279.314695015796,113,De La Salle College,360.17394673330386,115
416,ID963022221,16 Bamfield Rd,HEIDELBERG HEIGHTS,2,t,565000.0,6/08/2016,2.0,1.0,201.0,12.0,-37.7426,145.0556,19936.0,928.3367623588681,33,False,1150.67,7827.0,922.33,St Pius X School,950.400849197713,not ranked,Charles La Trobe P-12 College,1541.2656274796493,465
417,ID459179910,8/8 Tattenham St,CAULFIELD EAST,2,u,300000.0,27/05/2017,1.0,1.0,1961.0,59.0,-37.88299,145.04711,22248.0,735.7437704125766,20,False,1021.67,5132.0,325.0,St Anthony's School,434.47107536345777,485,Glen Eira College,854.8496932050471,215
418,ID486301727,20 Bryant St,FLEMINGTON,5,h,1550000.0,13/05/2017,1.0,1.0,432.0,104.0,-37.7859,144.9323,20040.0,332.6291693208881,10,False,2047.67,9171.0,742.33,St Brendan's School,143.16145010061422,not ranked,Mount Alexander 7-12 College,425.0297658186801,not ranked
419,ID701576781,104 Purinuan Rd,RESERVOIR,3,h,635000.0,27/05/2017,2.0,2.0,289.0,10.0,-37.70798,145.02101000000005,20009.0,1012.2325750257162,35,False,885.0,1901.0,227.67,Reservoir Views Primary School,312.9261592342646,not ranked,Reservoir High School,1766.8677438857376,346
420,ID725044977,58 Station St,PORT MELBOURNE,1,h,964000.0,17/06/2017,1.0,0.0,85.0,4.0,-37.8371,144.93858999999995,22180.0,2412.778927070874,0,False,705.33,5479.67,335.0,Port Melbourne Primary School,464.3491764242624,325,Albert Park College,1152.3692082401478,131
421,ID771549405,24 Simpson St,THOMASTOWN,3,h,720000.0,23/09/2017,1.0,1.0,573.0,39.0,-37.67939000000001,145.00143,20007.0,1136.9027134974247,40,True,502.67,1662.67,118.67,Thomastown West Primary School,95.07045432993586,not ranked,Thomastown Secondary College,87.38039714368236,489
422,ID722463632,146 Sherbourne Rd,MONTMORENCY,3,h,755000.0,24/06/2017,1.0,2.0,848.0,34.0,-37.71287,145.132,19986.0,961.9374719314942,45,False,1471.0,7759.67,779.67,Sherbourne Primary School,472.43317649395897,not ranked,Catholic Ladies' College Ltd,1029.2117669114266,not ranked
423,ID292158496,1/80 Argyle St,FAWKNER,4,u,540000.0,24/09/2016,2.0,3.0,209.0,59.0,-37.7172,144.968,19962.0,716.4856059236057,27,False,1144.33,6845.67,375.67,St Mark's School,399.2813434499852,300,Darul Ulum College of Victoria,1377.1832941868045,261
424,ID510000046,34 Tennyson St,HIGHETT,3,h,2585000.0,19/08/2017,2.0,1.0,703.0,44.0,-37.95457,145.05387,52095.0,625.1831385179656,41,False,2837.0,9343.67,1212.67,Our Lady of the Assumption School,1320.8670321001682,not ranked,Cheltenham Secondary College,1302.6886896047556,285
425,ID973664312,1/12 Hotham St,MONT ALBERT,2,u,850000.0,9/09/2017,1.0,1.0,2243.0,49.0,-37.81452,145.10884,19896.0,618.8861281708299,29,False,313.33,545.33,65.67,Mont Albert Primary School,561.006874011561,135,Box Hill Senior Secondary College,646.3847007362974,not ranked
426,ID483010898,7/72 Victoria St,BRUNSWICK EAST,2,u,390000.0,18/03/2017,1.0,1.0,0.0,49.0,-37.7689,144.97799999999995,20016.0,1524.0877123263608,22,False,817.67,1779.67,181.0,Brunswick East Primary School,440.677198061803,not ranked,Northcote High School,1184.6029887709944,178
427,ID322627501,4/2 Paul St,DONCASTER,4,t,1090000.0,22/04/2017,3.0,2.0,242.0,24.0,-37.7866,145.1046,19896.0,3655.071999512056,29,False,3327.0,11071.67,1069.33,St Bridget's School,1044.7731613604599,256,Koonung Secondary College,2076.4329661990155,94
428,ID922106304,30a Rooding St,BRIGHTON,2,u,985000.0,7/11/2016,1.0,1.0,611.0,6.0,-37.9039,145.0009,19952.0,185.7533499588351,26,False,2744.33,10289.67,780.0,Firbank Grammar School,426.8271837938103,24,Firbank Grammar School,426.8271837938103,29
429,ID267334063,50 Manton St,HEIDELBERG,4,h,1115000.0,16/04/2016,4.0,2.0,642.0,69.0,-37.7476,145.0676,19936.0,541.0504852288494,33,False,1144.33,6845.67,375.67,Heidelberg Primary School,791.1019118003438,109,Our Lady of Mercy College,1149.9063000079373,90
430,ID816880251,2/10 Swan St,FOOTSCRAY,3,t,714000.0,10/12/2016,2.0,2.0,164.0,11.0,-37.7948,144.8868,20023.0,790.9055646856505,12,False,268.33,736.0,128.33,St John's School,179.75092103014057,489,Footscray City College,758.2127959600895,166
431,ID227096783,1 Maple St,BOX HILL,3,h,836000.0,19/11/2016,1.0,2.0,228.0,14.0,-37.8261,145.1281,20042.0,964.5476426313948,26,False,2744.33,10289.67,780.0,St Francis Xavier's School,897.7062268738795,376,Our Lady of Sion College,877.6123202568573,69
432,ID603142088,2/26 Wicklow St,ORMOND,3,u,940000.0,23/04/2016,2.0,1.0,382.0,21.0,-37.9061,145.0478,19941.0,787.6618569406946,30,False,268.33,736.0,128.33,McKinnon Primary School,489.4262298147804,not ranked,McKinnon Secondary College,682.6227266484168,48
433,ID607020223,46 Head St,BRIGHTON,4,h,2400000.0,13/08/2016,2.0,2.0,640.0,28.0,-37.892,144.9918,19954.0,1135.606385737305,23,False,2744.33,10289.67,780.0,Elsternwick Primary School,486.9108369859826,378,Star of the Sea College,684.895861503943,54
434,ID881253419,10/86 Graham Rd,VIEWBANK,2,u,546000.0,12/11/2016,1.0,1.0,177.0,44.0,-37.7388,145.08100000000005,19936.0,1384.6253040625188,33,False,584.33,2731.67,211.67,St Martin of Tours School,536.1952483970316,384,Viewbank College,559.7169072989935,96
435,ID533061018,73 Cobden St,KEW,2,h,1326000.0,7/11/2016,1.0,2.0,405.0,129.0,-37.8012,145.0361,19904.0,2256.2406518469097,15,False,271.67,771.67,74.0,Kew Primary School,361.51875066295946,356,Trinity Grammar School Kew,1003.5866110802223,not ranked
436,ID466783770,7 Salvatore Ct,SUNSHINE WEST,3,h,600000.0,22/08/2016,2.0,2.0,579.0,20.0,-37.7968,144.7991,20020.0,1552.854195902787,19,False,2403.67,5212.33,586.67,Ardeer South Primary School,935.5536373443185,not ranked,Marian College,1183.8411675774466,not ranked
437,ID974682971,4/8 Bruce St,TOORAK,2,u,925000.0,6/08/2016,2.0,2.0,0.0,49.0,-37.8371,145.0066,19947.0,921.3615557049247,16,False,584.33,2731.67,211.67,Toorak Primary School,934.3028084950255,83,Melbourne High School,992.6528423815846,2
438,ID808299549,64 Bardsley St,SUNSHINE WEST,4,h,625000.0,7/11/2016,2.0,2.0,611.0,59.0,-37.7917,144.8196,22241.0,1220.0118385336266,14,False,2403.67,5212.33,586.67,Sunshine Heights Primary School,139.352053682212,not ranked,Sunshine College,853.6610718316915,233
439,ID326830392,2/10 Oshannassy St,ESSENDON NORTH,2,u,393000.0,6/08/2016,1.0,1.0,999.0,49.0,-37.7396,144.90200000000004,20036.0,1869.958146931178,19,False,334.67,1407.67,88.33,Essendon North Primary School,237.73653188034945,261,Buckley Park College,916.4125765736864,123
440,ID237040742,5 Berenice Tce,TOORAK,4,h,4000000.0,10/09/2016,2.0,2.0,632.0,49.0,-37.8338,145.0086,19906.0,700.643163951772,12,False,584.33,2731.67,211.67,Richmond Primary School,960.9150760788189,260,Melbourne High School,1215.740917317509,2
441,ID966918023,38 Stewart St,BRUNSWICK,3,h,1317000.0,28/05/2016,1.0,1.0,480.0,17.0,-37.7639,144.966,19967.0,553.5303362722342,17,False,703.67,1502.0,135.67,St Margaret Mary's School,618.9459439596054,483,Sydney Road Community School,739.6800513504601,447
442,ID425815034,27 Ruby St,ESSENDON WEST,3,h,810000.0,22/08/2016,1.0,2.0,368.0,49.0,-37.7527,144.8851,22253.0,2761.671549617668,18,False,1144.33,6845.67,375.67,Aberfeldie Primary School,950.1218214950842,227,St Bernard's College,404.4310647166013,130
443,ID236122337,18 Norton St,SUNSHINE WEST,3,h,586000.0,27/06/2016,1.0,1.0,701.0,59.0,-37.7843,144.8052,20020.0,298.50630869842763,19,True,2403.67,5212.33,586.67,St Paul's School,413.65843558028257,211,Marian College,390.5755254749205,not ranked
444,ID927905100,22 Stanley St,BRUNSWICK,4,h,1770000.0,23/09/2017,2.0,3.0,461.0,89.0,-37.76296,144.97239,19967.0,1047.7584169214488,17,False,817.67,1779.67,181.0,St Margaret Mary's School,604.0321007686844,483,Sydney Road Community School,1190.42025083801,447
445,ID192455163,87 Yerrin St,BALWYN,3,h,1910000.0,17/09/2016,1.0,2.0,697.0,24.0,-37.8044,145.0853,19894.0,2234.636847065445,25,False,925.67,4701.33,308.67,Greythorn Primary School,994.5351513691718,93,Balwyn High School,1045.3307185303297,44
446,ID360402463,11/6 Byron St,ELWOOD,1,u,313000.0,25/02/2017,1.0,1.0,0.0,59.0,-37.8766,144.991,19955.0,380.17538421040183,21,False,1666.0,9333.67,523.0,Elwood Primary School,593.1017925623469,309,Yesodei HaTorah College,759.1584516397078,38
447,ID115652602,19 Station Rd,SEDDON,2,h,940000.0,27/05/2017,1.0,0.0,207.0,109.0,-37.8071,144.88912,20024.0,551.7830462728285,11,False,885.0,1901.0,227.67,St Augustine's School,738.3365503111226,not ranked,Gilmore College For Girls,1025.010526434483,387
448,ID925759470,44 Devereaux St,OAK PARK,3,h,706000.0,7/11/2016,1.0,0.0,715.0,59.0,-37.7143,144.9092,20033.0,1158.346873145561,26,False,136.33,302.67,42.0,Oak Park Primary School,532.292502985543,not ranked,Glenroy Secondary College,1753.967671172741,511
449,ID960378830,69 Duke St,SUNSHINE,3,h,710000.0,29/04/2017,1.0,0.0,483.0,69.0,-37.7875,144.8456,22241.0,1125.0920654462723,14,False,2532.33,5455.0,713.0,Sunshine Harvester Primary School,508.33150183879883,not ranked,Caroline Chisholm Catholic College,436.0407303904031,not ranked
450,ID975645387,9A Montgomery St,MORDIALLOC,3,t,1627000.0,8/07/2017,2.0,2.0,304.0,12.0,-38.00644000000001,145.08478,19863.0,253.05295954022995,50,False,1471.0,7759.67,779.67,Mordialloc Beach Primary School,366.0703377441892,308,Mordialloc College,946.9813142960344,164
451,ID856478224,44 Stenson Rd,KEALBA,4,h,751000.0,19/11/2016,2.0,2.0,649.0,19.0,-37.7382,144.8292,20002.0,2670.952264981896,27,False,555.67,1129.0,160.67,St Paul's Kealba Catholic School,978.1155122649691,386,St Albans Secondary College,2003.7505007665711,179
452,ID646666775,2 Tudor Ct,BALWYN NORTH,7,h,2600000.0,14/05/2016,3.0,3.0,637.0,11.0,-37.7898,145.0967,19896.0,3388.1562334645387,29,False,925.67,4701.33,308.67,Boroondara Park Primary School,775.8059399490312,192,Balwyn High School,1969.1664363010489,44
453,ID757933027,1/164 Barkers Rd,HAWTHORN,3,t,1200000.0,15/07/2017,2.0,2.0,1089.0,49.0,-37.81432,145.03221000000005,19904.0,878.184209283787,15,False,1253.67,7401.33,484.67,Xavier College,109.9446681113569,284,Xavier College,109.9446681113569,53
454,ID481010961,607/255 Racecourse Rd,KENSINGTON,2,u,630000.0,4/03/2017,2.0,1.0,0.0,109.0,-37.7886,144.9328,20040.0,364.80430842537106,10,False,288.0,712.0,75.67,Debney Meadows Primary School,356.9356002579995,not ranked,Kensington Community High School,640.058752257468,not ranked
455,ID824929039,4 College Pl,SUNBURY,4,h,597000.0,29/07/2017,2.0,4.0,939.0,42.0,-37.57816,144.73431000000005,19998.0,554.5308292086518,39,False,1479.33,4398.67,502.0,Our Lady of Mount Carmel School,273.44510831168685,not ranked,Sunbury College,658.8276922864978,424
456,ID961995310,11 Vincent St,GLEN IRIS,4,h,3400000.0,3/09/2016,3.0,2.0,856.0,99.0,-37.8628,145.0436,19912.0,1274.5212841730533,22,False,1923.67,8979.33,620.33,Sacre Coeur,710.2357441976694,176,Sacre Coeur,710.2357441976694,16
457,ID382415755,88 Chirnside St,KINGSVILLE,1,h,750000.0,15/10/2016,1.0,0.0,272.0,119.0,-37.8086,144.8824,20023.0,798.5545919075693,12,False,888.0,2196.0,181.33,Yarraville West Primary School,733.3408227067342,105,Gilmore College For Girls,1524.7328635678602,387
458,ID139791369,21 Churchill St,KEW,3,h,1965000.0,20/05/2017,1.0,2.0,813.0,59.0,-37.7993,145.0451,19903.0,2572.0681013468247,18,False,288.0,712.0,75.67,Kew East Primary School,475.395585251438,127,Ruyton Girls' School,1414.0789926622865,5
459,ID171914149,702/700 Chapel St,SOUTH YARRA,1,u,510000.0,27/06/2016,1.0,1.0,0.0,19.0,-37.8361,144.9966,19959.0,456.6254675823888,12,False,1100.67,3636.33,457.33,Richmond Primary School,758.8321957011548,260,Melbourne High School,139.16688005822368,2
460,ID997515194,26 Ayr St,ASCOT VALE,6,h,1430000.0,16/04/2016,2.0,1.0,461.0,119.0,-37.78,144.9295,20040.0,816.9845185288309,10,False,2489.67,11817.33,1268.67,Flemington Primary School,396.30754180846213,341,Mount Alexander 7-12 College,406.7864146549208,not ranked
461,ID709033796,31 Newman St,THORNBURY,3,h,1200000.0,30/07/2016,2.0,1.0,332.0,99.0,-37.7569,144.9861,20014.0,1116.7355218078342,26,False,2403.67,5212.33,586.67,Thornbury Primary School,951.40505606579,not ranked,St John's College Preston,1546.9788753875916,not ranked
462,ID341321296,10 Ayr St,ASCOT VALE,3,h,965000.0,28/08/2016,1.0,0.0,216.0,119.0,-37.7792,144.9297,20039.0,817.6124286348486,12,False,2489.67,11817.33,1268.67,Flemington Primary School,406.1643926330616,341,Mount Alexander 7-12 College,452.61254144145954,not ranked
463,ID635659038,12 Stonemark Ct,WEST FOOTSCRAY,3,h,910000.0,11/02/2017,1.0,1.0,412.0,39.0,-37.7941,144.881,20023.0,938.6508302325307,12,False,298.0,735.0,154.0,St John's School,418.01011377467177,489,Footscray City College,1193.3356357298217,166
464,ID992814814,13 Eveline St,CRAIGIEBURN,4,h,480000.0,19/08/2017,2.0,2.0,312.0,4.0,-37.56857,144.91693999999995,40221.0,4371.76693709273,42,False,1288.33,4242.33,480.0,Newbury Primary School,705.6068101578488,not ranked,Hume Anglican Grammar,1264.585273005075,286
465,ID559945479,21 Robeson St,PRESTON,4,h,1110000.0,20/05/2017,1.0,2.0,556.0,84.0,-37.7489,144.9861,20013.0,1291.7254066994883,27,False,705.33,5479.67,335.0,Bell Primary School,419.1608372490831,not ranked,St John's College Preston,1127.959737318498,not ranked
466,ID579571822,19 Puerta St,BURWOOD,3,h,1540000.0,17/09/2016,2.0,2.0,653.0,69.0,-37.8445,145.1011,19849.0,1973.197414045775,29,False,579.33,1758.33,160.33,Wattle Park Primary School,388.0869938632547,89,Presbyterian Ladies' College,687.9744427985519,6
467,ID904372673,178 Clarendon St,THORNBURY,3,h,1430000.0,11/02/2017,1.0,3.0,705.0,49.0,-37.7611,145.0142,20014.0,1531.3680071944477,26,False,2532.33,5455.0,713.0,Holy Spirit School,177.41395350918555,496,Virtual School Victoria,1017.5229118152133,not ranked
468,ID882816738,1/119 Melrose Dr,TULLAMARINE,4,h,586000.0,8/07/2017,1.0,3.0,0.0,44.0,-37.70695,144.88513999999995,20032.0,2838.0643386869433,28,False,256.0,511.33,54.67,Tullamarine Primary School,720.9428639674632,not ranked,Gladstone Park Secondary College,1960.2415354268935,not ranked
469,ID818407360,2A Bolingbroke St,PASCOE VALE,2,t,520000.0,22/04/2017,1.0,1.0,0.0,8.0,-37.7324,144.9377,20034.0,856.5370709185203,23,False,705.33,5479.67,335.0,Pascoe Vale Primary School,136.5389018653416,414,Antonine College,1074.3847533947262,482
470,ID541205253,25/510 Glenferrie Rd,HAWTHORN,1,u,348000.0,3/12/2016,1.0,1.0,0.0,69.0,-37.8303,145.0341,19904.0,1004.5582715682242,15,False,1144.33,6845.67,375.67,St Joseph's School,427.76424256998564,113,Scotch College,433.5231642413525,31
471,ID357418965,311/13 Wellington St,ST KILDA,2,u,470000.0,26/07/2016,1.0,1.0,0.0,139.0,-37.8562,144.9844,19957.0,671.261156970985,17,True,1363.67,6287.67,564.33,St Kilda Park Primary School,618.5730831823582,73,St Michael's Grammar School,730.5151914915825,58
472,ID154296606,18 Berger St,DALLAS,3,h,459000.0,15/07/2017,1.0,0.0,583.0,49.0,-37.67048,144.93992,19960.0,775.4115463076809,33,False,326.67,1234.67,99.0,Dallas Brooks Community Primary School,171.38143134497886,not ranked,Ilim College,892.0698255707044,311
473,ID241200538,2/4 Manly Ct,COBURG NORTH,2,t,525000.0,27/05/2017,2.0,1.0,143.0,59.0,-37.72037,144.97023000000004,19963.0,787.6183857133389,25,False,1097.67,5916.0,553.33,Fawkner Primary School,696.8324427945092,not ranked,Mercy College,1222.7621693992087,349
474,ID530728472,49 Dalny Rd,MURRUMBEENA,3,h,1100000.0,27/06/2016,2.0,2.0,506.0,69.0,-37.902,145.0705,19918.0,1010.3292937864517,27,False,268.33,736.0,128.33,St Patrick's School,460.50465160880236,346,Oakleigh Grammar,1277.0932361550158,270
475,ID123717366,147 Bank St,SOUTH MELBOURNE,3,h,2200000.0,29/07/2017,2.0,1.0,195.0,162.0,-37.83381,144.96287,22238.0,1763.1019034026447,6,False,1245.0,3886.0,447.67,South Melbourne Park Primary School,749.0976486199089,not ranked,Victorian College Of The Arts Secondary School,643.2591984947925,not ranked
476,ID770081390,177 Raleigh St,THORNBURY,3,h,1750000.0,6/05/2017,1.0,3.0,712.0,8.0,-37.7598,145.0118,20014.0,1278.5834229026345,26,True,2532.33,5455.0,713.0,Wales Street Primary School,323.12879184858605,175,Thornbury High School,1236.500641861128,209
477,ID889570222,24/54 Epsom Rd,ASCOT VALE,2,u,450000.0,12/11/2016,1.0,1.0,0.0,9.0,-37.7731,144.9074,20039.0,1292.4047539319142,12,False,2489.67,11817.33,1268.67,St Mary's School,350.15074937511366,159,Lowther Hall Anglican Grammar School,1612.6662588673591,not ranked
478,ID243847779,38 Fairview Av,CHELTENHAM,3,h,1201000.0,16/09/2017,2.0,3.0,638.0,59.0,-37.95569,145.06588,52095.0,1510.022355579425,41,False,1288.33,4242.33,480.0,Le Page Primary School,444.3390301100212,not ranked,Cheltenham Secondary College,326.0206080818662,285
479,ID633433536,33 Edwardes St,RESERVOIR,3,h,810000.0,25/02/2017,2.0,3.0,486.0,5.0,-37.7164,145.0048,20010.0,200.75065620123877,33,False,885.0,1901.0,227.67,St Gabriel's School,182.42554076802324,not ranked,William Ruthven Secondary College,2203.966052288398,not ranked
